,,主任务反应时间,主任务反应时间,主任务错误率,主任务错误率,一阶段操作时间,一阶段操作时间,二阶段操作时间,二阶段操作时间
,,mean,std,mean,std,mean,std,mean,std
类型,负荷,,,,,,,,
手势,轻负荷,0.67571675,0.05242551095016971,0.13275,0.02646137837404819,1.5,0.2022936806167639,3.797935916666667,0.3787565297156805
手势,重负荷,0.6240590833333334,0.06193214332926044,0.24808333333333332,0.027559714780597398,2.35,0.2035326259508645,4.5525865,0.5766839514354304
手柄,轻负荷,0.6934164166666666,0.07262639201539783,0.1789166666666667,0.019713670076340114,1.4000000000000001,0.1483328973020575,4.163360333333333,0.40254327370117715
手柄,重负荷,0.7187954166666667,0.07293126138228109,0.353,0.023874672772626636,2.200000000333333,0.12106171902330957,5.455047333333333,0.650477636067016
